ID,QUIZ: Financial Aid Requirement,Career Action Plan Check-In 1,Career Action Plan Check-In 2,Career Action Plan Check-In 3,Part 1 of Final Project - Interview Professional Approval,Part 2 of Final Project: Informational Interview,Week 1: To-DO Points Submission,Week 2: To-DO Points Submission,Week 3: To-DO Points Submission,Week 4: To-DO Points Submission,Week 5: To-DO Points Submission,Week 6: To-DO Points Submission,Week 7: To-DO Points Submission,Week 8: To-DO Points Submission,Week 9: To-DO Points Submission,Week 10: To-DO Points Submission,Week 11: To-DO Points Submission,Week 12: To-DO Points Submission,Week 13: To-DO Points Submission,1st Points Deadline Activity Assignment,2nd Points Deadline Activity Assignment,Final Earned To-DO Points Running Total (Max 30),Assignment 1: Networking with a Purpose,Assignment 2: The Optimized Resume,Assignment 3: Communicating Your Brand,In-Class LIVE Lecture Assignment for Attendance,Week 2 Quiz,Week 3 Quiz,Week 4 Quiz,Week 5 Quiz,Week 6 Quiz,Week 7 Quiz,Week 8 Quiz,Week 9 Quiz,Week 11 Quiz,Week 13 Quiz,Final Points,Final Score,Final Grade
4377344,9.63,5,5,5,10,0,,,,,10,,5,,,,,,20,15,15,30,30,5,10.5,30,5,5,5,5,5,5,5,5,5,5,190.13,76.05,C
4444551,9.88,5,3.75,2.5,0,0,,,,,,,30,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,196.13,78.45,C+
4446013,10,5,5,5,10,40,,,20,,10,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,249,99.6,A
4511082,10,5,5,0,10,0,,5,10,,,,,,,5,,,10,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,204,81.6,B
4415507,10,5,5,5,10,40,10,,,10,,10,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4472433,10,5,5,5,0,40,,5,,,,,10,,15,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,240,96,A
4461677,10,5,5,5,10,40,,10,,,,10,10,,,,,,,15,15,30,22.5,5,30,30,5,4,5,5,5,5,5,5,5,5,241.5,96.6,A
4424939,10,5,5,5,0,40,,,,,,,,,,,10,,10,0,15,15,30,0,30,30,4.67,5,5,4,0,5,4,4,5,5,211.67,84.67,B
4415693,9.5,5,5,5,10,0,,,,,10,5,,,,,,,15,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,4,5,207.5,83,B
4472615,9.5,5,5,5,10,40,,,,,15,,,,,15,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,249.5,99.8,A
4418868,10,5,5,0,10,40,,,,,,10,5,,,,,,20,15,15,30,30,5,0,30,5,5,5,5,5,5,5,5,5,5,215,86,B
4452458,9.88,5,5,5,10,40,,,,,,20,,,10,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,4,5,5,248.88,99.55,A
4414856,10,5,5,5,0,40,,,,,,,,,,5,,,10,0,15,15,30,5,30,30,5,5,5,5,5,5,5,5,5,5,225,90,A
4376623,9.38,5,5,5,0,40,,,20,,,,,,,,,10,,15,15,30,7.5,0,30,30,5,5,5,5,5,5,5,5,4,5,210.88,84.35,B
4508246,10,5,5,5,0,40,,,,5,5,5,0,10,5,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,240,96,A
4470840,10,5,5,0,10,40,,,,,,,15,,,,,,15,15,15,30,30,5,0,30,4,5,5,5,5,5,5,5,4,5,213,85.2,B
4420922,9.69,5,5,0,10,40,,,,,,,,,,,,,,0,0,0,30,5,0,30,4,5,5,5,0,5,3,5,5,4,175.69,70.28,C
4437177,9.5,5,5,5,0,40,,,,,5,15,5,5,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,239.5,95.8,A
4510605,10,5,5,0,0,0,,,,,10,,10,,,,10,,,15,15,30,30,0,0,30,5,5,5,5,0,5,5,4,0,0,144,57.6,F
4426951,10,5,5,5,10,40,10,,,,5,5,5,,5,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,249,99.6,A
4422369,10,5,5,5,10,40,,,,10,10,,,,,10,,,,15,15,30,30,5,22,30,5,5,5,5,5,5,5,5,5,5,242,96.8,A
4418274,10,5,5,5,10,40,,,,10,,5,5,5,5,5,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4473419,9.25,5,0,0,10,0,,,,,5,5,5,5,10,,,,,15,15,30,30,5,30,30,5,4,5,4,5,4,4,5,5,5,195.25,78.1,C+
4421229,10,5,5,5,10,40,,,,,,,15,,,,,,15,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4457040,9.69,5,5,0,10,40,,,10,10,,,,,,10,,,,15,15,30,30,5,30,30,4,5,5,5,5,5,4,5,5,4,241.69,96.68,A
4347059,10,5,0,0,0,0,,,,,,,,,,,,,,0,0,0,30,0,0,30,0,5,5,5,5,5,5,4,4,5,118,47.2,F
4427208,10,5,5,3.75,10,40,,10,,,,10,,,,,10,,,15,15,30,30,2.5,30,30,5,5,5,5,5,5,5,0,5,5,241.25,96.5,A
4403722,9.63,5,5,5,10,40,,5,,,5,5,10,,,5,,,,15,15,30,30,5,30,30,5,5,5,3,5,5,5,5,5,5,247.63,99.05,A
4469336,9.83,5,5,5,10,40,,,10,,20,,,,,,,,,15,15,30,30,5,29,30,5,5,5,5,5,5,5,4,5,5,247.83,99.13,A
4473842,10,5,5,5,10,40,,,,,,10,10,,,,10,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4364902,10,5,5,0,0,0,,,20,,,,,,10,,,,,15,15,30,27,5,30,30,5,5,5,4,5,5,5,5,5,5,191,76.4,C
4466195,10,5,5,5,10,40,,,10,,10,10,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4511134,9.69,5,5,5,10,40,,,,,,,10,,,,,,10,0,0,0,15,5,30,30,5,5,0,5,5,5,0,5,5,5,194.69,77.88,C
4417375,9.75,5,5,5,0,40,,,,,5,10,,,,,,,20,15,15,30,30,5,30,30,5,5,5,5,5,4,5,5,4,5,237.75,95.1,A
4389471,9.25,5,3.75,3.75,10,0,,,,,,,,,,,,10,10,0,15,15,30,5,30,30,5,5,5,5,5,5,5,5,5,5,191.75,76.7,C
4421145,8.19,5,5,3.75,0,0,,,,,,,,,,,,,,0,0,0,22.5,5,0,0,5,5,5,5,5,5,5,5,5,5,99.44,39.78,F
4421793,10,5,5,5,10,40,,20,5,,,,,,5,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,249,99.6,A
4463278,10,5,5,5,10,40,,,10,,10,10,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4426801,10,5,5,0,10,40,,,20,10,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,4,5,244,97.6,A
4509859,9.63,5,0,5,10,40,,,,,,,,,,,,,,0,0,0,30,0,18,30,4,4,5,5,5,5,5,5,5,5,195.63,78.25,C+
4385396,9.63,5,5,0,10,40,,,,,,15,,,,,0,,20,15,15,30,30,5,0,30,5,5,5,5,5,5,0,5,5,5,209.63,83.85,B
4428075,9.89,5,5,5,10,40,,10,,,,,5,,,,,,,15,0,15,30,5,30,30,5,5,5,5,5,5,5,0,5,5,229.89,91.96,A
4465877,9.63,5,5,5,10,40,,,10,,10,10,,,,,,,,15,15,30,30,5,30,30,4,5,5,5,5,5,5,4,5,5,247.63,99.05,A
4420820,9.89,5,5,5,10,0,,,,,5,10,,,,,,5,15,15,15,30,30,0,30,30,5,5,5,5,5,5,5,5,5,5,204.89,81.96,B
4345372,10,5,5,5,10,40,,,20,,,,,,,,,,10,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4401623,10,5,5,5,10,40,,,,,,10,10,,,,10,,,15,15,30,30,5,0,30,5,5,5,5,5,5,5,5,5,5,220,88,B+
4474959,9.7,5,5,5,10,40,,,5,,15,,,,5,5,,,,15,15,30,30,5,30,30,4.67,5,5,5,5,5,4,5,5,4,247.37,98.95,A
4270658,9.5,5,5,5,10,40,,,,,,10,,,,,,,10,0,0,0,30,0,0,30,5,5,5,5,5,5,5,5,4,4,182.5,73,C
4402238,9.69,5,5,0,0,40,,,,,,,,,,,,,20,0,15,15,0,5,15,30,5,5,5,5,5,5,5,5,5,5,174.69,69.88,D+
4426396,10,5,0,0,10,40,,,,,,,15,,,,,5,10,15,15,30,30,5,30,30,5,5,5,5,5,4,5,5,4,5,238,95.2,A
4381025,10,5,5,5,10,40,,,,10,10,,,,10,,,,,15,15,30,30,5,30,30,5,5,4,5,5,5,5,5,5,5,249,99.6,A
4512769,10,5,5,5,10,40,,10,,,5,10,,,,,,5,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4408641,10,5,3.75,0,10,40,,,,,,,,,,,,,,0,0,0,22.5,5,21.5,30,0,0,5,5,4,5,5,4,4,5,184.75,73.9,C
4408713,10,5,5,5,10,40,,,10,,,10,,,,,15,,,15,15,30,30,5,22.5,30,5,5,5,5,5,5,5,5,5,5,242.5,97,A
4432924,10,5,5,0,10,36,,,,,,,30,,,,,,,15,15,30,30,0,30,30,5,5,5,5,5,5,4,5,5,5,235,94,A
4402750,9.94,5,5,5,10,40,,,,,,,15,,,,,,15,15,15,30,30,0,30,30,5,5,5,5,4,5,5,5,5,5,243.94,97.58,A
4474054,10,5,5,5,10,40,,,10,20,,,,,,,,,,15,15,30,30,5,22.5,30,4,5,5,5,5,5,5,5,5,5,241.5,96.6,A
4423310,10,5,5,5,10,40,,,,,,5,15,,,,,,10,15,15,30,30,5,30,30,5,5,5,5,5,4,4,5,4,5,247,98.8,A
4417981,10,5,5,0,10,40,,,,,10,,20,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,245,98,A
4463500,10,5,5,0,10,0,,,,,,,20,,,,,10,,15,15,30,30,5,30,30,4.67,4,5,5,5,5,4,5,3,0,195.67,78.27,C+
4420499,10,5,5,5,10,0,,,10,,10,10,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,210,84,B
4419813,10,5,5,5,10,40,,,,,,5,10,,10,5,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4469015,10,5,5,5,10,40,,15,,,,,,5,10,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4419696,9.75,5,5,5,10,40,,20,,,,,,,,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,249.75,99.9,A
4470741,9.13,5,5,5,10,28,,,,,,10,0,,,,,,,0,0,0,30,5,30,30,5,5,5,5,5,5,4,5,4,5,205.13,82.05,B
4375081,9.5,5,5,5,10,40,,,10,,10,10,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,249.5,99.8,A
4464543,10,5,5,5,10,40,,10,5,10,10,,,,,,,,,15,15,30,30,5,30,30,4,5,5,5,5,5,5,5,5,5,249,99.6,A
4374226,9.88,5,5,0,0,0,,,,,,0,,,,,,,,0,0,0,30,5,30,0,5,5,5,5,5,5,4,5,4,5,132.88,53.15,F
4425189,8.63,5,0,5,10,40,,,,,,,,,,,,,20,0,15,15,30,5,18,30,5,5,5,5,3,5,5,4,5,4,212.63,85.05,B
4400736,10,5,5,5,10,40,,10,20,,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4472537,10,5,5,5,10,40,,10,5,5,,5,,,5,,,,,15,15,30,30,5,30,30,4,5,5,5,5,5,5,5,5,5,249,99.6,A
4407930,10,5,5,0,10,40,,,,,10,,10,,,,,10,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,244,97.6,A
4507856,9.25,5,5,5,10,40,,,10,,20,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,248.25,99.3,A
4409197,9.94,5,5,3.75,10,0,,,10,,,,,,,,,,,0,0,0,30,5,0,30,5,4,5,5,5,4,5,0,3,0,134.69,53.88,F
4370118,9.5,5,5,5,10,40,10,,,,,,,,,,,,15,0,15,15,22.5,0,30,30,5,4,5,5,5,5,4,5,5,0,215,86,B
4418401,9.31,5,5,5,10,40,,,,,,,,,,,,,,0,0,0,22.5,5,30,30,5,5,5,4,5,5,5,5,4,5,209.81,83.93,B
4418679,10,5,3.75,5,10,40,,,,,30,,,,,,,,,15,15,30,30,5,15,30,5,5,5,5,5,5,5,5,5,5,233.75,93.5,A
4427169,10,5,5,5,10,40,,,,,10,5,,,10,,,,10,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4514482,10,5,5,5,10,40,,,10,,,,10,,,,,,10,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4446577,10,5,5,5,0,0,,,,,15,,,,5,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,200,80,B
4375948,9,5,5,5,10,0,,,,,,,20,,,,,,10,15,15,30,30,5,29,30,5,5,0,5,0,5,5,5,0,5,193,77.2,C
4381306,9.94,5,5,5,10,40,,,,,,,,,10,,,,5,0,15,15,30,5,0,30,5,5,5,5,5,5,5,4,5,5,203.94,81.58,B
4459540,10,5,5,5,10,0,,,5,5,,10,,,10,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,209,83.6,B
4469655,10,5,5,5,10,40,,,,5,5,5,10,5,,,,,,15,15,30,30,5,29,30,5,5,5,5,5,5,5,5,5,5,249,99.6,A
4392601,10,5,5,5,10,40,,10,10,,10,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,4,249,99.6,A
4457685,10,5,5,5,10,40,,,,10,20,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4460243,9.5,5,5,5,10,40,15,5,,,,,,,,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,4,5,5,4,5,247.5,99,A
4452506,9.75,5,5,5,0,40,,,5,,5,5,,,5,,5,5,,15,15,30,30,5,30,0,5,5,5,5,5,5,4,5,5,5,208.75,83.5,B
4469185,10,5,5,5,10,40,,,,,,,,,,,,,30,0,15,15,30,5,30,30,5,5,5,5,5,5,5,5,5,5,235,94,A
4481648,10,5,5,5,0,0,,,,,,,,,,,,,,0,0,0,30,0,0,30,5,5,5,5,5,4,3,5,5,5,132,52.8,F
4421906,10,5,5,5,10,40,,,,,,20,10,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,3,5,5,5,248,99.2,A
4392946,9.88,5,5,5,10,40,,,10,10,,,,,,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,4,5,248.88,99.55,A
4427204,10,5,5,5,0,40,,,,,5,10,,,,,10,,10,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,4,5,239,95.6,A
4428255,10,5,0,0,10,40,,,,,,,15,,,,,,20,15,15,30,30,5,0,30,5,5,5,5,5,5,5,5,5,0,205,82,B
4453475,9.81,5,5,5,10,40,,,,,,,15,,,,,,15,15,15,30,30,5,18,30,5,5,5,5,5,5,4,5,3,5,234.81,93.93,A
4418802,10,5,5,5,10,40,,,,,,20,,,,,,,,15,0,15,30,5,30,30,5,5,5,5,5,5,5,5,5,5,235,94,A
4419810,9.38,5,5,5,0,40,,,,10,5,,5,,,5,,5,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,238.38,95.35,A
4336267,10,5,5,5,10,40,,,,20,10,,,,,,,,,15,15,30,30,0,30,30,5,5,5,5,5,5,4,5,5,5,244,97.6,A
4465706,10,5,5,5,10,40,,10,,5,,15,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4421880,10,5,5,0,10,40,,,,,5,5,5,,,,,15,,15,15,30,30,0,30,30,5,5,5,5,5,5,5,5,4,5,239,95.6,A
4512884,10,5,5,5,10,40,,30,,,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4423719,10,5,5,5,10,40,10,,10,,,,5,5,,,,,,15,15,30,30,5,30,30,4,5,5,5,5,5,5,5,5,4,248,99.2,A
4383921,9.5,5,5,0,10,40,,,,,,,15,,,,,,15,15,15,30,30,5,30,0,5,5,5,5,5,5,0,0,4,5,203.5,81.4,B
4518325,9.13,5,5,5,10,40,,,,,,10,,,,,,,10,0,0,0,0,5,30,30,5,4,5,5,5,4,5,4,5,5,186.13,74.45,C
4477059,9.63,5,0,5,0,40,,,,,,10,,,,,,10,10,0,15,15,30,0,30,30,5,5,0,0,5,5,0,5,4,5,198.63,79.45,C+
4477377,10,5,5,5,10,0,,,20,,,,,,,,,,10,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,4,5,209,83.6,B
4424820,8.83,5,5,5,10,40,,,,,10,10,,,,,,,10,15,15,30,30,5,30,30,4.33,5,5,5,5,5,5,5,5,5,248.16,99.26,A
4415258,9.94,5,5,0,10,0,,,,,,,,,,,,,20,0,15,15,24,5,30,30,5,5,5,5,5,5,5,5,5,5,183.94,73.58,C
4480906,10,5,5,5,10,40,,5,10,,,,,,10,,,10,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4332898,10,5,5,5,10,40,,,,10,10,,,,,10,,,,15,15,30,0,5,30,30,5,5,5,5,5,5,4,5,5,5,219,87.6,B
4511667,9.94,5,5,5,10,40,,10,10,,,10,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,249.94,99.98,A
4369296,10,5,5,5,10,40,,,,5,10,,,,10,,,5,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,249,99.6,A
4459176,10,5,5,5,10,40,,10,5,,,,,,20,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4479537,9.69,5,5,0,10,40,,,,,,,,,,,,,,0,0,0,30,0,0,30,5,5,5,5,0,5,5,0,5,5,169.69,67.88,D
4424246,9.75,5,5,0,10,40,,,,,10,10,,,,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,244.75,97.9,A
4374607,9.13,5,5,5,10,30,,,,,,,,,,,,,10,0,0,0,22.5,0,0,30,5,5,5,5,5,5,3,5,4,5,163.63,65.45,D
4502311,9.75,5,5,0,10,40,,,,10,,10,,,,10,,,,15,15,30,30,5,0,30,5,5,5,5,5,5,5,5,5,5,214.75,85.9,B
4388973,10,5,5,5,10,0,,,,,10,5,,,,,,5,10,15,15,30,30,2.5,30,30,5,5,5,5,4,5,5,4,4,5,204.5,81.8,B
4402794,10,5,5,5,10,40,,,,,,10,5,,,,10,5,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4422848,10,5,5,5,10,40,,,20,,,,,,,,,,10,15,15,30,30,5,29,30,5,5,5,5,5,0,4,5,5,5,243,97.2,A
4480855,9.5,5,5,0,0,0,,,,,,20,,,,,,,,15,0,15,0,5,29,30,5,5,5,5,5,5,5,5,5,5,148.5,59.4,F
4414555,9.25,5,3.75,5,10,40,,,,10,10,,10,,,,,,,15,15,30,30,3.75,18,30,5,5,5,5,5,5,5,5,4,5,233.75,93.5,A
4470856,9.89,5,5,5,10,40,,,,,,,15,,,,,,,15,0,15,30,5,30,30,5,5,5,5,5,5,4,5,5,5,233.89,93.56,A
4410977,9.38,5,5,5,10,40,,,,,20,,,,,,,,10,15,15,30,30,5,30,30,4,4,5,5,5,5,5,5,4,5,246.38,98.55,A
4523778,10,5,5,5,10,40,,,,,10,20,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,249,99.6,A
4478649,10,5,5,5,10,40,,,,,,10,20,,,,,,,15,15,30,24,5,30,30,5,5,5,5,5,5,5,4,5,5,243,97.2,A
4374125,9.75,5,5,5,10,30,,10,,10,,,,,10,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,4,5,5,237.75,95.1,A
4506015,10,5,5,5,0,0,,,,,20,10,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,4,5,199,79.6,C+
4362411,10,5,5,5,10,40,,,,10,,0,5,,5,,10,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4419110,10,5,5,0,10,40,,,,,,,15,,,,,,20,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,4,5,244,97.6,A
4512785,10,5,5,5,0,0,,10,,5,,,,5,5,5,,,,15,15,30,22.5,5,22.5,30,5,5,5,5,5,5,5,5,5,5,185,74,C
4460001,10,5,5,5,0,0,,,,,,,20,,,,,,10,15,15,30,30,5,30,30,4,5,5,5,5,5,4,3,3,5,194,77.6,C
4420616,10,5,5,5,10,40,,,10,,10,,,,10,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,249,99.6,A
4426280,9.13,5,5,5,0,40,,,,,20,,10,,,,,,,15,15,30,30,5,18,30,5,5,5,5,5,5,5,5,5,5,227.13,90.85,A
4415657,10,5,0,0,10,40,,,,,,,,,,,,,20,0,15,15,30,5,0,30,5,0,5,5,0,5,5,5,5,5,185,74,C
4474214,10,5,5,5,10,40,,,5,,15,10,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4419954,10,5,5,5,10,40,10,,5,10,,5,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,4,5,5,5,5,249,99.6,A
4476933,9.38,5,5,5,10,40,,20,,,,,,,,,10,,,15,15,30,30,5,30,30,5,5,5,5,5,0,5,4,5,5,243.38,97.35,A
4412261,10,5,5,5,10,40,,30,,,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,4,5,5,249,99.6,A
4464133,10,5,5,5,10,40,,5,5,10,5,5,,,,,,,,15,15,30,30,5,30,30,5,4,5,5,5,5,5,5,5,5,249,99.6,A
4482622,9.38,5,5,5,0,28,,,,,,,,,,,,,20,0,15,15,30,5,18,30,5,5,5,5,4,5,4,0,3,5,191.38,76.55,C
4507292,10,5,5,5,10,40,,15,,5,5,,,,,5,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,4,249,99.6,A
4416555,9.56,5,5,5,10,40,,,20,,,,,,,,,10,,15,15,30,30,5,29,30,5,5,5,5,5,5,4,5,5,5,247.56,99.03,A
4510479,10,5,5,5,10,40,,,,10,10,10,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,249,99.6,A
4432988,10,5,5,5,0,40,,,,,10,10,10,,,,,,,15,15,30,30,5,30,30,4,5,5,5,5,5,5,5,5,5,239,95.6,A
4425555,10,5,5,5,10,40,,,,5,,10,,,,10,,,,15,0,15,30,5,30,30,4,5,5,5,5,5,5,5,5,5,234,93.6,A
4450339,10,5,5,5,10,40,,30,,,,,,,,,,,,15,15,30,30,5,30,30,4,5,5,5,5,4,5,5,4,5,247,98.8,A
4507247,9.69,5,5,5,10,40,15,,,,,,,,,,,,,15,0,15,30,5,30,30,5,5,5,5,5,5,5,0,5,5,229.69,91.88,A
4420898,9.69,5,5,5,10,40,,,,,20,,,,,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,4,5,5,5,5,248.69,99.48,A
4512727,10,5,5,5,10,40,10,20,10,,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4525529,10,5,5,5,0,0,,,10,,,10,,,,,,,0,15,0,15,30,5,30,30,5,5,5,5,5,5,5,5,5,5,185,74,C
4412312,9.94,5,3.75,5,10,40,,,,5,,15,10,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,248.69,99.48,A
4472701,9,5,5,5,0,0,,,,,,,,,,,,,,0,0,0,30,5,0,30,4.67,5,5,5,5,5,3,5,5,5,136.67,54.67,F
4418260,10,5,5,5,10,40,,10,,,,,,,,,,,20,0,15,15,30,5,30,30,5,5,5,5,5,5,5,5,5,5,235,94,A
4425275,9.5,5,5,0,10,0,,,,,10,,10,,,,,,10,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,4,5,203.5,81.4,B
4448900,10,5,5,5,10,40,,,,5,,5,5,5,5,5,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4380605,10,5,5,5,10,30,,,,,,,,,,,5,,,0,0,0,30,5,29,30,4,5,5,5,5,5,5,4,5,4,206,82.4,B
4411001,10,5,5,5,10,40,,,30,,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4463249,9.88,5,5,5,10,40,,5,,,,10,,,,,,,5,15,0,15,30,0,30,30,5,5,5,5,5,5,5,5,5,5,229.88,91.95,A
4482935,9.69,5,5,5,10,40,,,,,,5,10,,5,,,,,15,0,15,30,5,30,30,0,5,5,5,5,5,4,5,5,5,228.69,91.48,A
4507619,9.25,5,3.75,0,0,40,,,,,15,,,,,,,5,10,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,232,92.8,A
4446137,9.94,5,5,0,10,40,,,,,,15,,,,,,,,15,0,15,30,5,30,30,5,5,5,5,5,5,5,5,5,5,229.94,91.98,A
4459281,9.75,5,5,5,10,40,,,,,10,5,,,,10,10,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,0,244.75,97.9,A
4392298,9.5,5,5,0,10,40,,,10,,,,,,,,,,10,0,0,0,30,0,18,30,5,5,5,5,5,5,5,5,5,5,197.5,79,C+
4469164,10,5,5,5,10,40,,10,10,,,,,,,10,,,,15,15,30,30,0,30,30,5,5,5,5,5,5,5,5,5,5,245,98,A
4454579,9.75,5,5,5,10,40,,,,,5,5,5,,10,,5,,,15,15,30,30,5,30,30,5,5,5,5,5,5,0,5,5,5,244.75,97.9,A
4502538,10,5,5,5,10,36,10,,20,,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,246,98.4,A
4502591,10,5,5,5,10,0,10,,,10,,,,,10,10,,,,15,15,30,30,5,18,30,5,5,5,5,5,5,5,5,5,5,198,79.2,C+
4374631,10,5,5,5,10,40,,,,5,,10,,,5,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4375806,10,5,5,5,10,40,,5,,10,,,,,,,,,,15,0,15,30,5,30,30,5,5,5,5,5,5,5,5,5,5,235,94,A
4407474,10,5,0,5,10,40,,5,,,,,10,,,,,,20,15,15,30,30,5,22.5,30,5,5,5,5,5,5,5,5,0,5,232.5,93,A
4460775,10,5,5,0,10,40,,,,,5,5,5,,,5,5,,5,15,15,30,30,5,30,30,5,5,5,5,5,5,5,4,5,5,244,97.6,A
4415655,9.94,5,5,5,10,40,,,,,5,10,,,,10,,5,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,249.94,99.98,A
4459412,9.44,5,5,5,10,0,,,,,,,5,,,,,,,0,0,0,30,5,30,30,5,5,5,5,5,5,4,4,5,0,172.44,68.98,D+
4414817,10,5,5,5,10,40,,10,,,,5,,,5,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4411212,9.5,5,5,5,10,40,,10,,5,,5,5,5,,,,,,15,15,30,30,5,18,30,5,5,5,5,5,5,4,5,4,0,230.5,92.2,A
4416092,9.7,5,5,5,10,40,,,,15,,,5,5,,,,5,,15,15,30,30,5,30,30,4,5,5,5,5,5,4,5,5,5,247.7,99.08,A
4426240,10,5,5,5,10,40,,,,10,,5,,,,5,,10,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,249,99.6,A
